25023;Alpicat;25;41.66650616;0.55526727
46036;Alpuente;46;39.87603328;-1.01327721
18904;Alpujarra de la Sierra;18;36.98251456;-3.15514238
03017;Alqueria d'Asnar, l';03;38.77311802;-0.42552267
46037;Alqueria de la Comtessa, l';46;38.93653868;-0.15612690
12901;Alqueries, les/Alquerías del Niño Perdido;12;39.89489234;-0.11078598
18018;Alquife;18;37.17960943;-3.11612282
22024;Alquézar;22;42.17235218;0.02773606
04015;Alsodux;04;37.00135999;-2.59464638
25024;Alt Àneu;25;42.63436767;1.11090417
09013;Altable;09;42.60308288;-3.07810504
43012;Altafulla;43;41.14181475;1.37651077
16019;Altarejos;16;39.91246073;-2.35613584
03018;Altea;03;38.59892497;-0.05144236
22025;Altorricón;22;41.80356286;0.41430272
09014;Altos, Los;09;42.80759204;-3.63301961
31010;Altsasu/Alsasua;31;42.89495157;-2.17054551
12012;Altura;12;39.85068214;-0.51064045
20906;Altzaga;20;43.06424680;-2.15349925
20007;Altzo;20;43.09922008;-2.08335458
19027;Alustante;19;40.61642277;-1.65887289
46017;Alzira;46;39.14944832;-0.43554456
25005;Alàs i Cerc;25;42.35170341;1.50844498
21001;Alájar;21;37.87387884;-6.66548899
10017;Alía;10;39.44932584;-5.21711245
25022;Alòs de Balaguer;25;41.91190245;0.96103348
